SNo,Date,Country/Region,Confirmed,Deaths,Recovered
1,1/22/20,China,1,0,0
2,1/22/20,China,14,0,0
3,1/22/20,China,6,0,0
4,1/22/20,China,1,0,0
5,1/22/20,China,0,0,0
6,1/22/20,China,26,0,0
7,1/22/20,China,2,0,0
8,1/22/20,China,1,0,0
9,1/22/20,China,4,0,0
10,1/22/20,China,1,0,0
11,1/22/20,China,0,0,0
12,1/22/20,China,5,0,0
13,1/22/20,Hong Kong,0,0,0
14,1/22/20,China,444,17,28
15,1/22/20,China,4,0,0
16,1/22/20,China,0,0,0
17,1/22/20,China,1,0,0
18,1/22/20,China,2,0,0
19,1/22/20,China,0,0,0
20,1/22/20,China,2,0,0
21,1/22/20,Macau,1,0,0
22,1/22/20,China,1,0,0
23,1/22/20,China,0,0,0
24,1/22/20,China,0,0,0
25,1/22/20,China,2,0,0
26,1/22/20,China,9,0,0
27,1/22/20,China,1,0,0
28,1/22/20,China,5,0,0
29,1/22/20,Taiwan,1,0,0
30,1/22/20,China,4,0,0
31,1/22/20,China,0,0,0
32,1/22/20,US,1,0,0
33,1/22/20,China,0,0,0
34,1/22/20,China,1,0,0
35,1/22/20,China,10,0,0
36,1/22/20,Japan,2,0,0
37,1/22/20,Thailand,2,0,0
38,1/22/20,South Korea,1,0,0
39,1/23/20,China,9,0,0
40,1/23/20,China,22,0,0
41,1/23/20,China,9,0,0
42,1/23/20,China,5,0,0
43,1/23/20,China,2,0,0
44,1/23/20,China,32,0,2
45,1/23/20,China,5,0,0
46,1/23/20,China,3,0,0
47,1/23/20,China,5,0,0
48,1/23/20,China,1,1,0
49,1/23/20,China,2,0,0
50,1/23/20,China,5,0,0
51,1/23/20,Hong Kong,2,0,0
52,1/23/20,China,444,17,28
53,1/23/20,China,9,0,0
54,1/23/20,China,0,0,0
55,1/23/20,China,5,0,0
56,1/23/20,China,7,0,0
57,1/23/20,China,1,0,0
58,1/23/20,China,3,0,0
59,1/23/20,Macau,2,0,0
60,1/23/20,China,1,0,0
61,1/23/20,China,0,0,0
62,1/23/20,China,3,0,0
63,1/23/20,China,6,0,0
64,1/23/20,China,16,0,0
65,1/23/20,China,1,0,0
66,1/23/20,China,8,0,0
67,1/23/20,Taiwan,1,0,0
68,1/23/20,China,4,0,0
69,1/23/20,China,0,0,0
70,1/23/20,US,1,0,0
71,1/23/20,China,2,0,0
72,1/23/20,China,2,0,0
73,1/23/20,China,27,0,0
74,1/23/20,Japan,1,0,0
75,1/23/20,Thailand,3,0,0
76,1/23/20,South Korea,1,0,0
77,1/23/20,Singapore,1,0,0
78,1/23/20,Philippines,0,0,0
79,1/23/20,Malaysia,0,0,0
80,1/23/20,Vietnam,2,0,0
81,1/23/20,Australia,0,0,0
82,1/23/20,Mexico,0,0,0
83,1/23/20,Brazil,0,0,0
84,1/23/20,Colombia,0,0,0
85,1/24/20,China,549,24,31
86,1/24/20,China,53,0,2
87,1/24/20,China,43,0,1
88,1/24/20,China,36,0,1
89,1/24/20,China,27,0,0
90,1/24/20,China,24,0,0
91,1/24/20,China,23,0,0
92,1/24/20,China,20,0,1
93,1/24/20,China,18,0,0
94,1/24/20,China,15,0,0
95,1/24/20,China,15,0,0
96,1/24/20,China,15,0,0
97,1/24/20,China,10,0,0
98,1/24/20,China,9,0,0
99,1/24/20,China,9,0,0
100,1/24/20,China,8,0,0
101,1/24/20,China,8,0,0
102,1/24/20,China,5,0,0
103,1/24/20,China,5,0,0
104,1/24/20,China,4,1,0
105,1/24/20,China,4,0,0
106,1/24/20,China,3,0,0
107,1/24/20,China,3,0,0
108,1/24/20,Taiwan,3,0,0
109,1/24/20,China,2,0,0
110,1/24/20,Hong Kong,2,0,0
111,1/24/20,Macau,2,0,0
112,1/24/20,China,2,1,0
113,1/24/20,China,2,0,0
114,1/24/20,China,2,0,0
115,1/24/20,China,1,0,0
116,1/24/20,China,1,0,0
117,1/24/20,China,0,0,0
118,1/24/20,US,1,0,0
119,1/24/20,US,1,0,0
120,1/24/20,Japan,2,0,0
121,1/24/20,Thailand,5,0,0
122,1/24/20,South Korea,2,0,0
123,1/24/20,Singapore,3,0,0
124,1/24/20,Vietnam,2,0,0
125,1/24/20,France,2,0,0
126,1/25/20,China,761,40,32
127,1/25/20,China,78,0,2
128,1/25/20,China,62,0,1
129,1/25/20,China,57,0,0
130,1/25/20,China,43,0,0
131,1/25/20,China,41,0,2
132,1/25/20,China,39,0,0
133,1/25/20,China,33,0,1
134,1/25/20,China,32,0,0
135,1/25/20,China,28,0,0
136,1/25/20,China,27,0,0
137,1/25/20,China,23,0,0
138,1/25/20,China,19,0,0
139,1/25/20,China,18,0,0
140,1/25/20,China,18,0,0
141,1/25/20,China,18,0,1
142,1/25/20,China,17,0,0
143,1/25/20,China,15,0,0
144,1/25/20,China,11,0,0
145,1/25/20,China,10,0,0
146,1/25/20,China,9,1,0
147,1/25/20,China,8,1,0
148,1/25/20,China,7,0,0
149,1/25/20,China,6,0,0
150,1/25/20,Hong Kong,5,0,0
151,1/25/20,China,4,0,0
152,1/25/20,China,4,0,0
153,1/25/20,China,4,0,0
154,1/25/20,China,3,0,0
155,1/25/20,Taiwan,3,0,0
156,1/25/20,China,3,0,0
157,1/25/20,Macau,2,0,0
158,1/25/20,China,1,0,0
159,1/25/20,US,1,0,0
160,1/25/20,US,1,0,0
161,1/25/20,Japan,2,0,0
162,1/25/20,Thailand,7,0,0
163,1/25/20,South Korea,2,0,0
164,1/25/20,Singapore,3,0,0
165,1/25/20,Vietnam,2,0,0
166,1/25/20,France,3,0,0
167,1/25/20,Australia,4,0,0
168,1/25/20,Nepal,1,0,0
169,1/25/20,Malaysia,3,0,0
170,1/26/20,China,1058,52,42
171,1/26/20,China,111,0,2
172,1/26/20,China,104,0,1
173,1/26/20,China,83,1,0
174,1/26/20,China,75,0,0
175,1/26/20,China,69,0,0
176,1/26/20,China,68,0,2
177,1/26/20,China,60,0,0
178,1/26/20,China,46,0,0
179,1/26/20,China,44,0,0
180,1/26/20,China,40,1,1
181,1/26/20,China,36,0,0
182,1/26/20,China,36,0,0
183,1/26/20,China,35,0,0
184,1/26/20,China,33,0,1
185,1/26/20,China,22,0,0
186,1/26/20,China,22,0,0
187,1/26/20,China,21,0,0
188,1/26/20,China,16,0,0
189,1/26/20,China,15,1,0
190,1/26/20,China,14,0,0
191,1/26/20,China,13,1,0
192,1/26/20,China,9,0,0
193,1/26/20,Hong Kong,8,0,0
194,1/26/20,China,7,0,0
195,1/26/20,China,7,0,0
196,1/26/20,China,5,0,0
197,1/26/20,Macau,5,0,0
198,1/26/20,China,4,0,0
199,1/26/20,China,4,0,0
200,1/26/20,Taiwan,4,0,0
201,1/26/20,China,4,0,0
202,1/26/20,China,1,0,0
203,1/26/20,US,1,0,0
204,1/26/20,US,1,0,0
205,1/26/20,US,2,0,0
206,1/26/20,US,1,0,0
207,1/26/20,Japan,4,0,1
208,1/26/20,Thailand,8,0,2
209,1/26/20,South Korea,3,0,0
210,1/26/20,Singapore,4,0,0
211,1/26/20,Vietnam,2,0,0
212,1/26/20,France,3,0,0
213,1/26/20,Australia,4,0,0
214,1/26/20,Nepal,1,0,0
215,1/26/20,Malaysia,4,0,0
216,1/26/20,Canada,1,0,0
217,1/27/20,China,1423,76,45
218,1/27/20,China,151,0,4
219,1/27/20,China,128,0,1
220,1/27/20,China,128,1,0
221,1/27/20,China,110,0,0
222,1/27/20,China,100,0,0
223,1/27/20,China,80,1,2
224,1/27/20,China,75,0,0
225,1/27/20,China,72,0,2
226,1/27/20,China,70,0,0
227,1/27/20,China,69,0,0
228,1/27/20,China,59,0,0
229,1/27/20,China,53,1,3
230,1/27/20,China,47,0,1
231,1/27/20,China,46,0,0
232,1/27/20,China,35,0,0
233,1/27/20,China,33,1,0
234,1/27/20,China,27,0,0
235,1/27/20,China,26,0,0
236,1/27/20,China,23,0,0
237,1/27/20,China,21,1,0
238,1/27/20,China,18,1,0
239,1/27/20,China,14,0,0
240,1/27/20,China,13,0,0
241,1/27/20,China,11,0,0
242,1/27/20,Hong Kong,8,0,0
243,1/27/20,China,7,0,0
244,1/27/20,China,7,0,0
245,1/27/20,China,6,0,0
246,1/27/20,Macau,6,0,0
247,1/27/20,China,6,0,0
248,1/27/20,Taiwan,5,0,0
249,1/27/20,China,5,0,0
250,1/27/20,US,1,0,0
251,1/27/20,US,1,0,0
252,1/27/20,US,2,0,0
253,1/27/20,US,1,0,0
254,1/27/20,Japan,4,0,1
255,1/27/20,Thailand,8,0,2
256,1/27/20,South Korea,4,0,0
257,1/27/20,Singapore,5,0,0
258,1/27/20,Vietnam,2,0,0
259,1/27/20,France,3,0,0
260,1/27/20,Nepal,1,0,0
261,1/27/20,Malaysia,4,0,0
262,1/27/20,Canada,1,0,0
263,1/27/20,Cambodia,1,0,0
264,1/27/20,Sri Lanka,1,0,0
265,1/27/20,Ivory Coast,1,0,0
266,1/27/20,Australia,4,0,0
267,1/27/20,Australia,1,0,0
268,1/28/20,China,3554,125,80
269,1/28/20,China,207,0,4
270,1/28/20,China,173,0,3
271,1/28/20,China,168,1,0
272,1/28/20,China,143,0,0
273,1/28/20,China,132,0,0
274,1/28/20,China,109,0,3
275,1/28/20,China,106,0,0
276,1/28/20,China,95,0,0
277,1/28/20,China,91,1,4
278,1/28/20,China,90,0,0
279,1/28/20,China,80,0,0
280,1/28/20,China,70,0,1
281,1/28/20,China,66,1,4
282,1/28/20,China,51,0,2
283,1/28/20,China,46,0,0
284,1/28/20,China,44,0,0
285,1/28/20,China,40,1,0
286,1/28/20,China,34,0,0
287,1/28/20,China,33,1,0
288,1/28/20,China,33,1,0
289,1/28/20,China,27,0,0
290,1/28/20,China,24,0,0
291,1/28/20,China,19,0,0
292,1/28/20,China,15,0,0
293,1/28/20,China,11,0,0
294,1/28/20,China,10,0,0
295,1/28/20,China,9,0,0
296,1/28/20,China,8,0,0
297,1/28/20,Taiwan,8,0,0
298,1/28/20,Hong Kong,8,0,0
299,1/28/20,Macau,7,0,0
300,1/28/20,China,6,0,0
301,1/28/20,US,1,0,0
302,1/28/20,US,1,0,0
303,1/28/20,US,2,0,0
304,1/28/20,US,1,0,0
305,1/28/20,Japan,7,0,1
306,1/28/20,Thailand,14,0,5
307,1/28/20,South Korea,4,0,0
308,1/28/20,Singapore,7,0,0
309,1/28/20,Vietnam,2,0,0
310,1/28/20,France,4,0,0
311,1/28/20,Nepal,1,0,0
312,1/28/20,Malaysia,4,0,0
313,1/28/20,Canada,1,0,0
314,1/28/20,Canada,1,0,0
315,1/28/20,Cambodia,1,0,0
316,1/28/20,Sri Lanka,1,0,0
317,1/28/20,Australia,4,0,0
318,1/28/20,Australia,1,0,0
319,1/28/20,Germany,4,0,0
320,1/29/20,China,3554,125,88
321,1/29/20,China,296,0,3
322,1/29/20,China,277,0,5
323,1/29/20,China,221,0,0
324,1/29/20,China,206,2,1
325,1/29/20,China,152,0,2
326,1/29/20,China,147,0,1
327,1/29/20,China,130,0,1
328,1/29/20,China,111,1,4
329,1/29/20,China,109,0,3
330,1/29/20,China,108,1,1
331,1/29/20,China,99,0,1
332,1/29/20,China,96,1,5
333,1/29/20,China,84,0,0
334,1/29/20,China,58,0,2
335,1/29/20,China,56,0,0
336,1/29/20,China,55,0,0
337,1/29/20,China,48,1,0
338,1/29/20,China,43,1,0
339,1/29/20,China,39,0,1
340,1/29/20,China,38,1,0
341,1/29/20,China,27,0,0
342,1/29/20,China,27,0,1
343,1/29/20,China,24,0,0
344,1/29/20,China,16,0,0
345,1/29/20,China,13,0,0
346,1/29/20,China,12,0,0
347,1/29/20,Hong Kong,10,0,0
348,1/29/20,China,9,0,1
349,1/29/20,China,9,0,0
350,1/29/20,Taiwan,8,0,0
351,1/29/20,Macau,7,0,0
352,1/29/20,China,6,0,0
353,1/29/20,US,1,0,0
354,1/29/20,US,1,0,0
355,1/29/20,US,2,0,0
356,1/29/20,US,1,0,0
357,1/29/20,Japan,7,0,1
358,1/29/20,Thailand,14,0,5
359,1/29/20,South Korea,4,0,0
360,1/29/20,Singapore,7,0,0
361,1/29/20,Vietnam,2,0,0
362,1/29/20,France,5,0,0
363,1/29/20,Nepal,1,0,0
364,1/29/20,Malaysia,7,0,0
365,1/29/20,Canada,1,0,0
366,1/29/20,Canada,1,0,0
367,1/29/20,Cambodia,1,0,0
368,1/29/20,Sri Lanka,1,0,0
369,1/29/20,Australia,4,0,0
370,1/29/20,Australia,1,0,0
371,1/29/20,Germany,4,0,0
372,1/29/20,Finland,1,0,0
373,1/29/20,United Arab Emirates,4,0,0
374,1/30/20,China,4903,162,90
375,1/30/20,China,428,0,4
376,1/30/20,China,354,0,10
377,1/30/20,China,278,2,2
378,1/30/20,China,277,0,2
379,1/30/20,China,200,0,2
380,1/30/20,China,182,0,1
381,1/30/20,China,162,0,5
382,1/30/20,China,158,0,1
383,1/30/20,China,142,1,1
384,1/30/20,China,129,0,1
385,1/30/20,China,114,1,4
386,1/30/20,China,112,1,5
387,1/30/20,China,101,0,0
388,1/30/20,China,78,0,2
389,1/30/20,China,70,0,0
390,1/30/20,China,65,1,0
391,1/30/20,China,63,0,0
392,1/30/20,China,46,1,1
393,1/30/20,China,44,2,0
394,1/30/20,China,41,0,1
395,1/30/20,China,35,0,1
396,1/30/20,China,31,0,0
397,1/30/20,China,26,0,0
398,1/30/20,China,19,0,0
399,1/30/20,China,17,0,0
400,1/30/20,China,14,0,1
401,1/30/20,China,14,0,0
402,1/30/20,China,12,0,1
403,1/30/20,Hong Kong,10,0,0
404,1/30/20,Taiwan,9,0,0
405,1/30/20,China,8,0,0
406,1/30/20,Macau,7,0,0
407,1/30/20,China,1,0,0
408,1/30/20,US,1,0,0
409,1/30/20,US,1,0,0
410,1/30/20,US,2,0,0
411,1/30/20,US,1,0,0
412,1/30/20,Japan,11,0,1
413,1/30/20,Thailand,14,0,5
414,1/30/20,South Korea,4,0,0
415,1/30/20,Singapore,10,0,0
416,1/30/20,Vietnam,2,0,0
417,1/30/20,France,5,0,0
418,1/30/20,Nepal,1,0,0
419,1/30/20,Malaysia,8,0,0
420,1/30/20,Canada,2,0,0
421,1/30/20,Canada,1,0,0
422,1/30/20,Cambodia,1,0,0
423,1/30/20,Sri Lanka,1,0,0
424,1/30/20,Australia,4,0,2
425,1/30/20,Australia,2,0,0
426,1/30/20,Australia,3,0,0
427,1/30/20,Germany,4,0,0
428,1/30/20,Finland,1,0,0
429,1/30/20,United Arab Emirates,4,0,0
430,1/30/20,Philippines,1,0,0
431,1/30/20,India,1,0,0
432,1/31/20,China,5806,204,141
433,1/31/20,China,538,0,14
434,1/31/20,China,436,0,11
435,1/31/20,China,352,2,3
436,1/31/20,China,332,0,2
437,1/31/20,China,240,0,7
438,1/31/20,China,237,0,3
439,1/31/20,China,211,0,1
440,1/31/20,China,184,0,2
441,1/31/20,China,177,1,1
442,1/31/20,China,168,0,5
443,1/31/20,China,139,1,5
444,1/31/20,China,135,1,9
445,1/31/20,China,120,0,0
446,1/31/20,China,87,0,2
447,1/31/20,China,87,0,0
448,1/31/20,China,83,0,1
449,1/31/20,China,82,1,0
450,1/31/20,China,59,2,0
451,1/31/20,China,52,1,1
452,1/31/20,China,48,0,1
453,1/31/20,China,39,0,1
454,1/31/20,China,32,0,0
455,1/31/20,China,29,0,2
456,1/31/20,China,29,0,0
457,1/31/20,China,21,0,0
458,1/31/20,China,20,0,1
459,1/31/20,China,17,0,0
460,1/31/20,China,14,0,1
461,1/31/20,Hong Kong,12,0,0
462,1/31/20,Taiwan,10,0,0
463,1/31/20,China,8,0,0
464,1/31/20,Macau,7,0,0
465,1/31/20,China,1,0,0
466,1/31/20,Thailand,19,0,5
467,1/31/20,Japan,15,0,1
468,1/31/20,Singapore,13,0,0
469,1/31/20,South Korea,11,0,0
470,1/31/20,Malaysia,8,0,0
471,1/31/20,France,5,0,0
472,1/31/20,Germany,5,0,0
473,1/31/20,Australia,4,0,2
474,1/31/20,United Arab Emirates,4,0,0
475,1/31/20,Australia,3,0,0
476,1/31/20,US,2,0,0
477,1/31/20,US,2,0,0
478,1/31/20,Vietnam,2,0,0
479,1/31/20,Canada,2,0,0
480,1/31/20,Australia,2,0,0
481,1/31/20,Italy,2,0,0
482,1/31/20,UK,2,0,0
483,1/31/20,Russia,2,0,0
484,1/31/20,US,1,0,0
485,1/31/20,US,1,0,0
486,1/31/20,Nepal,1,0,0
487,1/31/20,Canada,1,0,0
488,1/31/20,Cambodia,1,0,0
489,1/31/20,Sri Lanka,1,0,0
490,1/31/20,Finland,1,0,0
491,1/31/20,Philippines,1,0,0
492,1/31/20,India,1,0,0
493,1/31/20,Sweden,1,0,0
494,2/1/20,China,7153,249,168
495,2/1/20,China,599,0,21
496,2/1/20,China,535,0,14
497,2/1/20,China,422,2,3
498,2/1/20,China,389,0,8
499,2/1/20,China,297,0,5
500,2/1/20,China,286,0,9
501,2/1/20,China,247,1,3
502,2/1/20,China,207,1,3
503,2/1/20,China,206,0,3
504,2/1/20,China,202,0,6
505,2/1/20,China,169,1,10
506,2/1/20,China,168,1,9
507,2/1/20,China,144,0,0
508,2/1/20,China,101,0,0
509,2/1/20,China,100,0,2
510,2/1/20,China,96,1,0
511,2/1/20,China,93,0,2
512,2/1/20,China,80,2,2
513,2/1/20,China,64,0,1
514,2/1/20,China,62,1,1
515,2/1/20,China,47,0,1
516,2/1/20,China,41,0,0
517,2/1/20,China,40,0,0
518,2/1/20,China,29,0,2
519,2/1/20,China,26,0,0
520,2/1/20,China,23,0,1
521,2/1/20,Japan,20,0,1
522,2/1/20,Thailand,19,0,5
523,2/1/20,China,18,0,0
524,2/1/20,China,17,0,1
525,2/1/20,Singapore,16,0,0
526,2/1/20,Hong Kong,13,0,0
527,2/1/20,South Korea,12,0,0
528,2/1/20,Taiwan,10,0,0
529,2/1/20,China,9,0,0
530,2/1/20,Malaysia,8,0,0
531,2/1/20,Germany,8,0,0
532,2/1/20,Macau,7,0,0
533,2/1/20,France,6,0,0
534,2/1/20,Vietnam,6,0,1
535,2/1/20,Australia,4,0,2
536,2/1/20,Australia,4,0,0
537,2/1/20,United Arab Emirates,4,0,0
538,2/1/20,Australia,3,0,0
539,2/1/20,Canada,3,0,0
540,2/1/20,Italy,2,0,0
541,2/1/20,Russia,2,0,0
542,2/1/20,UK,2,0,0
543,2/1/20,US,2,0,0
544,2/1/20,Australia,1,0,0
545,2/1/20,Cambodia,1,0,0
546,2/1/20,Canada,1,0,0
547,2/1/20,Finland,1,0,0
548,2/1/20,India,1,0,0
549,2/1/20,China,1,0,0
550,2/1/20,Nepal,1,0,0
551,2/1/20,Philippines,1,0,0
552,2/1/20,Spain,1,0,0
553,2/1/20,Sri Lanka,1,0,0
554,2/1/20,Sweden,1,0,0
555,2/1/20,US,1,0,0
556,2/1/20,US,1,0,0
557,2/1/20,US,1,0,0
558,2/1/20,US,1,0,0
559,2/1/20,US,1,0,0
560,2/1/20,US,1,0,0
561,2/2/20,China,11177,350,295
562,2/2/20,China,661,0,32
563,2/2/20,China,632,0,15
564,2/2/20,China,493,2,10
565,2/2/20,China,463,0,16
566,2/2/20,China,340,0,7
567,2/2/20,China,333,0,12
568,2/2/20,China,300,2,7
569,2/2/20,China,236,0,7
570,2/2/20,China,231,1,11
571,2/2/20,China,230,0,6
572,2/2/20,China,191,1,9
573,2/2/20,China,182,1,10
574,2/2/20,China,159,0,0
575,2/2/20,China,116,0,0
576,2/2/20,China,111,0,2
577,2/2/20,China,105,0,3
578,2/2/20,China,104,1,3
579,2/2/20,China,95,2,2
580,2/2/20,China,70,0,1
581,2/2/20,China,66,0,3
582,2/2/20,China,64,1,4
583,2/2/20,China,51,0,3
584,2/2/20,China,48,0,1
585,2/2/20,China,38,0,2
586,2/2/20,China,28,0,0
587,2/2/20,China,27,0,1
588,2/2/20,China,23,0,1
589,2/2/20,China,21,0,0
590,2/2/20,Japan,20,0,1
591,2/2/20,Thailand,19,0,5
592,2/2/20,Singapore,18,0,0
593,2/2/20,Hong Kong,15,0,0
594,2/2/20,South Korea,15,0,0
595,2/2/20,China,11,0,0
596,2/2/20,Germany,10,0,0
597,2/2/20,Taiwan,10,0,0
598,2/2/20,Macau,8,0,0
599,2/2/20,Malaysia,8,0,0
600,2/2/20,France,6,0,0
601,2/2/20,Vietnam,6,0,1
602,2/2/20,United Arab Emirates,5,0,0
603,2/2/20,Australia,4,0,2
604,2/2/20,Australia,4,0,0
605,2/2/20,Canada,3,0,0
606,2/2/20,Australia,2,0,0
607,2/2/20,Australia,2,0,0
608,2/2/20,India,2,0,0
609,2/2/20,Italy,2,0,0
610,2/2/20,Philippines,2,1,0
611,2/2/20,Russia,2,0,0
612,2/2/20,UK,2,0,0
613,2/2/20,US,2,0,0
614,2/2/20,Cambodia,1,0,0
615,2/2/20,Canada,1,0,0
616,2/2/20,Finland,1,0,0
617,2/2/20,China,1,0,0
618,2/2/20,Nepal,1,0,0
619,2/2/20,Spain,1,0,0
620,2/2/20,Sri Lanka,1,0,0
621,2/2/20,Sweden,1,0,0
622,2/2/20,US,1,0,0
623,2/2/20,US,1,0,0
624,2/2/20,US,1,0,0
625,2/2/20,US,1,0,0
626,2/2/20,US,1,0,0
627,2/2/20,US,1,0,0
628,2/3/20,China,13522,414,386
629,2/3/20,China,725,0,21
630,2/3/20,China,724,0,43
631,2/3/20,China,566,2,16
632,2/3/20,China,521,0,22
633,2/3/20,China,408,0,14
634,2/3/20,China,391,0,18
635,2/3/20,China,337,2,9
636,2/3/20,China,271,0,8
637,2/3/20,China,259,0,7
638,2/3/20,China,254,1,14
639,2/3/20,China,212,1,12
640,2/3/20,China,203,1,10
641,2/3/20,China,179,0,1
642,2/3/20,China,128,0,0
643,2/3/20,China,127,0,7
644,2/3/20,China,121,2,2
645,2/3/20,China,117,0,5
646,2/3/20,China,113,1,3
647,2/3/20,China,74,0,1
648,2/3/20,China,74,0,2
649,2/3/20,China,72,1,4
650,2/3/20,China,60,0,1
651,2/3/20,China,55,0,3
652,2/3/20,China,46,0,2
653,2/3/20,China,34,0,1
654,2/3/20,China,31,0,1
655,2/3/20,China,31,0,1
656,2/3/20,China,24,0,0
657,2/3/20,Japan,20,0,1
658,2/3/20,Thailand,19,0,5
659,2/3/20,Singapore,18,0,0
660,2/3/20,Hong Kong,15,0,0
661,2/3/20,South Korea,15,0,0
662,2/3/20,China,13,0,0
663,2/3/20,Germany,12,0,0
664,2/3/20,Taiwan,10,0,0
665,2/3/20,Macau,8,0,0
666,2/3/20,Malaysia,8,0,0
667,2/3/20,Vietnam,8,0,1
668,2/3/20,France,6,0,0
669,2/3/20,United Arab Emirates,5,0,0
670,2/3/20,Australia,4,0,2
671,2/3/20,Australia,4,0,0
672,2/3/20,Canada,3,0,0
673,2/3/20,India,3,0,0
674,2/3/20,Australia,2,0,0
675,2/3/20,Australia,2,0,0
676,2/3/20,Italy,2,0,0
677,2/3/20,Philippines,2,1,0
678,2/3/20,Russia,2,0,0
679,2/3/20,UK,2,0,0
680,2/3/20,US,2,0,0
681,2/3/20,US,2,0,0
682,2/3/20,US,2,0,0
683,2/3/20,Cambodia,1,0,0
684,2/3/20,Canada,1,0,0
685,2/3/20,Finland,1,0,0
686,2/3/20,China,1,0,0
687,2/3/20,Nepal,1,0,0
688,2/3/20,Spain,1,0,0
689,2/3/20,Sri Lanka,1,0,0
690,2/3/20,Sweden,1,0,0
691,2/3/20,US,1,0,0
692,2/3/20,US,1,0,0
693,2/3/20,US,1,0,0
694,2/3/20,US,1,0,0
695,2/3/20,US,1,0,0
696,2/4/20,China,16678,479,522
697,2/4/20,China,829,0,62
698,2/4/20,China,813,0,30
699,2/4/20,China,675,2,27
700,2/4/20,China,593,0,31
701,2/4/20,China,480,0,20
702,2/4/20,China,476,0,20
703,2/4/20,China,366,2,9
704,2/4/20,China,308,0,12
705,2/4/20,China,282,1,14
706,2/4/20,China,275,0,11
707,2/4/20,China,228,1,23
708,2/4/20,China,219,1,12
709,2/4/20,China,194,0,3
710,2/4/20,China,155,2,4
711,2/4/20,China,142,0,2
712,2/4/20,China,139,0,10
713,2/4/20,China,126,1,4
