SNo,Date,Country/Region,Confirmed,Deaths,Recovered
714,2/4/20,China,122,0,5
715,2/4/20,China,81,0,2
716,2/4/20,China,81,0,4
717,2/4/20,China,80,1,5
718,2/4/20,China,67,0,2
719,2/4/20,China,58,0,2
720,2/4/20,China,57,0,4
721,2/4/20,China,42,0,1
722,2/4/20,China,35,0,1
723,2/4/20,China,34,0,1
724,2/4/20,China,29,0,0
725,2/4/20,Thailand,25,0,5
726,2/4/20,Singapore,24,0,0
727,2/4/20,Japan,22,0,1
728,2/4/20,Hong Kong,17,1,0
729,2/4/20,South Korea,16,0,0
730,2/4/20,China,15,0,0
731,2/4/20,Germany,12,0,0
732,2/4/20,Taiwan,11,0,0
733,2/4/20,Macau,10,0,0
734,2/4/20,Malaysia,10,0,0
735,2/4/20,Vietnam,8,0,1
736,2/4/20,France,6,0,0
737,2/4/20,United Arab Emirates,5,0,0
738,2/4/20,Australia,4,0,2
739,2/4/20,Australia,4,0,0
740,2/4/20,Australia,3,0,0
741,2/4/20,India,3,0,0
742,2/4/20,Australia,2,0,0
743,2/4/20,Canada,2,0,0
744,2/4/20,Italy,2,0,0
745,2/4/20,Philippines,2,1,0
746,2/4/20,Russia,2,0,0
747,2/4/20,UK,2,0,0
748,2/4/20,US,2,0,0
749,2/4/20,US,2,0,0
750,2/4/20,US,2,0,0
751,2/4/20,Belgium,1,0,0
752,2/4/20,Cambodia,1,0,0
753,2/4/20,Canada,1,0,0
754,2/4/20,Canada,1,0,0
755,2/4/20,Finland,1,0,0
756,2/4/20,China,1,0,0
757,2/4/20,Nepal,1,0,0
758,2/4/20,Spain,1,0,0
759,2/4/20,Sri Lanka,1,0,0
760,2/4/20,Sweden,1,0,0
761,2/4/20,US,1,0,0
762,2/4/20,US,1,0,0
763,2/4/20,US,1,0,0
764,2/4/20,US,1,0,0
765,2/4/20,US,1,0,0
766,2/5/20,China,19665,549,633
767,2/5/20,China,895,0,49
768,2/5/20,China,895,0,78
769,2/5/20,China,764,2,47
770,2/5/20,China,661,0,54
771,2/5/20,China,548,0,27
772,2/5/20,China,530,0,23
773,2/5/20,China,389,2,15
774,2/5/20,China,341,0,23
775,2/5/20,China,307,0,15
776,2/5/20,China,301,1,24
777,2/5/20,China,253,1,24
778,2/5/20,China,243,1,15
779,2/5/20,China,205,0,11
780,2/5/20,China,190,2,7
781,2/5/20,China,165,0,6
782,2/5/20,China,150,0,13
783,2/5/20,China,135,1,6
784,2/5/20,China,128,0,5
785,2/5/20,China,99,1,5
786,2/5/20,China,89,0,4
787,2/5/20,China,81,0,5
788,2/5/20,China,69,1,2
789,2/5/20,China,64,1,9
790,2/5/20,China,62,0,6
791,2/5/20,China,54,0,2
792,2/5/20,China,42,0,3
793,2/5/20,China,34,0,1
794,2/5/20,China,32,0,0
795,2/5/20,Singapore,28,0,0
796,2/5/20,Thailand,25,0,5
797,2/5/20,Japan,22,0,1
798,2/5/20,Hong Kong,21,1,0
799,2/5/20,South Korea,19,0,0
800,2/5/20,China,17,0,3
801,2/5/20,Germany,12,0,0
802,2/5/20,Malaysia,12,0,0
803,2/5/20,Taiwan,11,0,0
804,2/5/20,Macau,10,0,0
805,2/5/20,Vietnam,8,0,1
806,2/5/20,France,6,0,0
807,2/5/20,United Arab Emirates,5,0,0
808,2/5/20,Australia,4,0,2
809,2/5/20,Australia,4,0,0
810,2/5/20,Australia,3,0,0
811,2/5/20,India,3,0,0
812,2/5/20,Australia,2,0,0
813,2/5/20,Canada,2,0,0
814,2/5/20,Canada,2,0,0
815,2/5/20,Italy,2,0,0
816,2/5/20,Philippines,2,1,0
817,2/5/20,Russia,2,0,0
818,2/5/20,UK,2,0,0
819,2/5/20,US,2,0,0
820,2/5/20,US,2,0,0
821,2/5/20,US,2,0,0
822,2/5/20,Belgium,1,0,0
823,2/5/20,Cambodia,1,0,0
824,2/5/20,Canada,1,0,0
825,2/5/20,Finland,1,0,0
826,2/5/20,China,1,0,0
827,2/5/20,Nepal,1,0,0
828,2/5/20,Spain,1,0,0
829,2/5/20,Sri Lanka,1,0,0
830,2/5/20,Sweden,1,0,0
831,2/5/20,US,1,0,0
832,2/5/20,US,1,0,0
833,2/5/20,US,1,0,0
834,2/5/20,US,1,0,0
835,2/5/20,US,1,0,0
836,2/5/20,US,1,0,0
837,2/6/20,China,22112,618,817
838,2/6/20,China,970,0,69
839,2/6/20,China,954,0,94
840,2/6/20,China,851,2,56
841,2/6/20,China,711,0,81
842,2/6/20,China,600,0,37
843,2/6/20,China,591,0,34
844,2/6/20,China,411,2,24
845,2/6/20,China,373,0,34
846,2/6/20,China,347,0,27
847,2/6/20,China,321,1,31
848,2/6/20,China,274,1,31
849,2/6/20,China,257,1,25
850,2/6/20,China,227,3,8
851,2/6/20,China,215,0,14
852,2/6/20,China,173,0,9
853,2/6/20,China,168,0,14
854,2/6/20,China,157,1,13
855,2/6/20,China,133,0,7
856,2/6/20,China,106,1,8
857,2/6/20,China,96,0,12
858,2/6/20,China,94,0,5
859,2/6/20,China,79,1,2
860,2/6/20,China,71,1,6
861,2/6/20,China,62,0,6
862,2/6/20,China,59,0,4
863,2/6/20,China,46,0,4
864,2/6/20,Japan,45,0,1
865,2/6/20,China,40,0,1
866,2/6/20,China,36,0,0
867,2/6/20,Singapore,28,0,0
868,2/6/20,Thailand,25,0,5
869,2/6/20,Hong Kong,24,1,0
870,2/6/20,South Korea,23,0,0
871,2/6/20,China,18,0,3
872,2/6/20,Taiwan,16,0,1
873,2/6/20,Germany,12,0,0
874,2/6/20,Malaysia,12,0,0
875,2/6/20,Macau,10,0,1
876,2/6/20,Vietnam,10,0,1
877,2/6/20,France,6,0,0
878,2/6/20,United Arab Emirates,5,0,0
879,2/6/20,Australia,4,0,2
880,2/6/20,Australia,4,0,0
881,2/6/20,Australia,4,0,0
882,2/6/20,India,3,0,0
883,2/6/20,Australia,2,0,0
884,2/6/20,Canada,2,0,0
885,2/6/20,Canada,2,0,0
886,2/6/20,Italy,2,0,0
887,2/6/20,Philippines,2,1,0
888,2/6/20,Russia,2,0,0
889,2/6/20,UK,2,0,0
890,2/6/20,US,2,0,0
891,2/6/20,US,2,0,0
892,2/6/20,US,2,0,0
893,2/6/20,Belgium,1,0,0
894,2/6/20,Cambodia,1,0,0
895,2/6/20,Canada,1,0,0
896,2/6/20,Finland,1,0,0
897,2/6/20,China,1,0,0
898,2/6/20,Nepal,1,0,0
899,2/6/20,Spain,1,0,0
900,2/6/20,Sri Lanka,1,0,0
901,2/6/20,Sweden,1,0,0
902,2/6/20,US,1,0,0
903,2/6/20,US,1,0,0
904,2/6/20,US,1,0,0
905,2/6/20,US,1,0,0
906,2/6/20,US,1,0,0
907,2/6/20,US,1,0,0
908,2/7/20,China,24953,699,1115
909,2/7/20,China,1034,1,88
910,2/7/20,China,1006,0,123
911,2/7/20,China,914,3,86
912,2/7/20,China,772,0,112
913,2/7/20,China,665,0,47
914,2/7/20,China,661,0,45
915,2/7/20,China,426,2,31
916,2/7/20,China,408,0,43
917,2/7/20,China,386,0,37
918,2/7/20,China,344,1,42
919,2/7/20,China,297,1,33
920,2/7/20,China,277,3,12
921,2/7/20,China,277,1,30
922,2/7/20,China,224,0,20
923,2/7/20,China,184,0,17
924,2/7/20,China,172,0,17
925,2/7/20,China,172,1,22
926,2/7/20,China,138,0,12
927,2/7/20,China,117,2,10
928,2/7/20,China,104,0,15
929,2/7/20,China,99,0,7
930,2/7/20,China,81,1,6
931,2/7/20,China,81,1,2
932,2/7/20,China,67,0,9
933,2/7/20,China,65,1,4
934,2/7/20,Others,61,0,0
935,2/7/20,China,50,0,5
936,2/7/20,China,43,0,5
937,2/7/20,China,39,0,0
938,2/7/20,Singapore,30,0,0
939,2/7/20,Hong Kong,25,1,0
940,2/7/20,Japan,25,0,1
941,2/7/20,Thailand,25,0,5
942,2/7/20,South Korea,24,0,1
943,2/7/20,China,18,0,3
944,2/7/20,Taiwan,16,0,1
945,2/7/20,Germany,13,0,0
946,2/7/20,Malaysia,12,0,1
947,2/7/20,Macau,10,0,1
948,2/7/20,Vietnam,10,0,1
949,2/7/20,France,6,0,0
950,2/7/20,Australia,5,0,0
951,2/7/20,United Arab Emirates,5,0,0
952,2/7/20,Australia,4,0,2
953,2/7/20,Australia,4,0,0
954,2/7/20,Canada,4,0,0
955,2/7/20,India,3,0,0
956,2/7/20,Italy,3,0,0
957,2/7/20,Philippines,3,1,0
958,2/7/20,UK,3,0,0
959,2/7/20,Australia,2,0,0
960,2/7/20,Canada,2,0,0
961,2/7/20,Russia,2,0,0
962,2/7/20,US,2,0,0
963,2/7/20,US,2,0,0
964,2/7/20,US,2,0,0
965,2/7/20,Belgium,1,0,0
966,2/7/20,Cambodia,1,0,0
967,2/7/20,Canada,1,0,0
968,2/7/20,Finland,1,0,0
969,2/7/20,China,1,0,0
970,2/7/20,Nepal,1,0,0
971,2/7/20,Spain,1,0,0
972,2/7/20,Sri Lanka,1,0,0
973,2/7/20,Sweden,1,0,0
974,2/7/20,US,1,0,0
975,2/7/20,US,1,0,0
976,2/7/20,US,1,0,0
977,2/7/20,US,1,0,0
978,2/7/20,US,1,0,0
979,2/7/20,US,1,0,0
980,2/8/20,China,27100,780,1439
981,2/8/20,China,1095,1,112
982,2/8/20,China,1048,0,175
983,2/8/20,China,981,4,116
984,2/8/20,China,803,1,156
985,2/8/20,China,733,0,59
986,2/8/20,China,698,0,55
987,2/8/20,China,439,0,51
988,2/8/20,China,428,2,39
989,2/8/20,China,416,0,44
990,2/8/20,China,364,1,60
991,2/8/20,China,315,2,34
992,2/8/20,China,295,5,13
993,2/8/20,China,286,1,41
994,2/8/20,China,239,0,24
995,2/8/20,China,195,1,30
996,2/8/20,China,195,0,20
997,2/8/20,China,183,0,17
998,2/8/20,China,138,0,17
999,2/8/20,China,124,2,14
1000,2/8/20,China,115,0,21
1001,2/8/20,China,105,0,8
1002,2/8/20,China,89,1,7
1003,2/8/20,China,88,1,4
1004,2/8/20,China,79,1,12
1005,2/8/20,China,69,1,4
1006,2/8/20,Others,61,0,0
1007,2/8/20,China,52,0,5
1008,2/8/20,China,45,0,15
1009,2/8/20,China,42,0,0
1010,2/8/20,Singapore,33,0,2
1011,2/8/20,Thailand,32,0,10
1012,2/8/20,Hong Kong,26,1,0
1013,2/8/20,Japan,25,0,1
1014,2/8/20,South Korea,24,0,1
1015,2/8/20,China,18,0,3
1016,2/8/20,Taiwan,17,0,1
1017,2/8/20,Malaysia,16,0,1
1018,2/8/20,Germany,13,0,0
1019,2/8/20,Vietnam,13,0,1
1020,2/8/20,France,11,0,0
1021,2/8/20,Macau,10,0,1
1022,2/8/20,United Arab Emirates,7,0,0
1023,2/8/20,Australia,5,0,0
1024,2/8/20,Australia,4,0,2
1025,2/8/20,Australia,4,0,0
1026,2/8/20,Canada,4,0,0
1027,2/8/20,India,3,0,0
1028,2/8/20,Italy,3,0,0
1029,2/8/20,Philippines,3,1,0
1030,2/8/20,UK,3,0,0
1031,2/8/20,Australia,2,0,0
1032,2/8/20,Canada,2,0,0
1033,2/8/20,Russia,2,0,0
1034,2/8/20,US,2,0,0
1035,2/8/20,US,2,0,0
1036,2/8/20,US,2,0,0
1037,2/8/20,Belgium,1,0,0
1038,2/8/20,Cambodia,1,0,0
1039,2/8/20,Canada,1,0,0
1040,2/8/20,Finland,1,0,0
1041,2/8/20,China,1,0,0
1042,2/8/20,Nepal,1,0,0
1043,2/8/20,Spain,1,0,0
1044,2/8/20,Sri Lanka,1,0,1
1045,2/8/20,Sweden,1,0,0
1046,2/8/20,US,1,0,0
1047,2/8/20,US,1,0,0
1048,2/8/20,US,1,0,0
1049,2/8/20,US,1,0,0
1050,2/8/20,US,1,0,0
1051,2/8/20,US,1,0,0
1052,2/9/20,China,29631,871,1795
1053,2/9/20,China,1131,1,141
1054,2/9/20,China,1075,0,201
1055,2/9/20,China,1033,6,153
1056,2/9/20,China,838,1,186
1057,2/9/20,China,779,1,72
1058,2/9/20,China,740,0,73
1059,2/9/20,China,468,2,51
1060,2/9/20,China,468,0,71
1061,2/9/20,China,444,1,63
1062,2/9/20,China,386,1,71
1063,2/9/20,China,326,2,37
1064,2/9/20,China,307,6,14
1065,2/9/20,China,293,1,44
1066,2/9/20,China,250,0,35
1067,2/9/20,China,208,0,25
1068,2/9/20,China,206,2,34
1069,2/9/20,China,195,1,18
1070,2/9/20,China,141,0,18
1071,2/9/20,China,131,3,19
1072,2/9/20,China,119,0,25
1073,2/9/20,China,107,0,12
1074,2/9/20,China,99,1,7
1075,2/9/20,China,91,1,4
1076,2/9/20,China,83,2,16
1077,2/9/20,China,78,1,12
1078,2/9/20,Others,64,0,0
1079,2/9/20,China,54,0,5
1080,2/9/20,China,45,0,13
1081,2/9/20,China,45,0,0
1082,2/9/20,Singapore,40,0,2
1083,2/9/20,Thailand,32,0,10
1084,2/9/20,Hong Kong,29,1,0
1085,2/9/20,Japan,26,0,1
1086,2/9/20,South Korea,25,0,3
1087,2/9/20,China,18,0,3
1088,2/9/20,Taiwan,18,0,1
1089,2/9/20,Malaysia,16,0,1
1090,2/9/20,Germany,14,0,0
1091,2/9/20,Vietnam,13,0,1
1092,2/9/20,France,11,0,0
1093,2/9/20,Macau,10,0,1
1094,2/9/20,United Arab Emirates,7,0,0
1095,2/9/20,Australia,5,0,0
1096,2/9/20,Australia,4,0,2
1097,2/9/20,Australia,4,0,0
1098,2/9/20,Canada,4,0,0
1099,2/9/20,India,3,0,0
1100,2/9/20,Italy,3,0,0
1101,2/9/20,Philippines,3,1,0
1102,2/9/20,UK,3,0,0
1103,2/9/20,Australia,2,0,0
1104,2/9/20,Canada,2,0,0
1105,2/9/20,Russia,2,0,0
1106,2/9/20,Spain,2,0,0
1107,2/9/20,US,2,0,2
1108,2/9/20,US,2,0,0
1109,2/9/20,US,2,0,0
1110,2/9/20,Belgium,1,0,0
1111,2/9/20,Cambodia,1,0,0
1112,2/9/20,Canada,1,0,0
1113,2/9/20,Finland,1,0,0
1114,2/9/20,China,1,0,0
1115,2/9/20,Nepal,1,0,0
1116,2/9/20,Sri Lanka,1,0,1
1117,2/9/20,Sweden,1,0,0
1118,2/9/20,US,1,0,0
1119,2/9/20,US,1,0,0
1120,2/9/20,US,1,0,0
1121,2/9/20,US,1,0,0
1122,2/9/20,US,1,0,1
1123,2/9/20,US,1,0,0
1124,2/10/20,China,31728,974,2222
1125,2/10/20,China,1159,1,167
1126,2/10/20,China,1092,0,242
1127,2/10/20,China,1073,6,191
1128,2/10/20,China,879,1,208
1129,2/10/20,China,830,3,88
1130,2/10/20,China,771,1,105
1131,2/10/20,China,492,0,81
1132,2/10/20,China,486,2,66
1133,2/10/20,China,466,1,66
1134,2/10/20,China,405,1,80
1135,2/10/20,China,337,2,44
1136,2/10/20,China,331,7,30
1137,2/10/20,China,299,1,48
1138,2/10/20,China,261,0,39
1139,2/10/20,China,218,2,41
1140,2/10/20,China,213,0,30
1141,2/10/20,China,210,1,24
1142,2/10/20,China,149,0,19
1143,2/10/20,China,138,3,19
1144,2/10/20,Others,135,0,0
1145,2/10/20,China,119,0,25
1146,2/10/20,China,109,1,10
1147,2/10/20,China,108,0,13
1148,2/10/20,China,95,1,8
1149,2/10/20,China,83,2,17
1150,2/10/20,China,80,1,13
1151,2/10/20,China,58,0,5
1152,2/10/20,China,49,0,13
1153,2/10/20,China,49,0,0
1154,2/10/20,Singapore,45,0,2
1155,2/10/20,Hong Kong,38,1,0
1156,2/10/20,Thailand,32,0,10
1157,2/10/20,South Korea,27,0,3
1158,2/10/20,Japan,26,0,4
1159,2/10/20,China,18,0,3
1160,2/10/20,Malaysia,18,0,1
1161,2/10/20,Taiwan,18,0,1
1162,2/10/20,Germany,14,0,0
1163,2/10/20,Vietnam,14,0,1
1164,2/10/20,France,11,0,0
1165,2/10/20,Macau,10,0,1
1166,2/10/20,UK,8,0,0
1167,2/10/20,United Arab Emirates,8,0,0
1168,2/10/20,Australia,5,0,0
1169,2/10/20,Australia,4,0,2
1170,2/10/20,Australia,4,0,0
1171,2/10/20,Canada,4,0,0
1172,2/10/20,India,3,0,0
1173,2/10/20,Italy,3,0,0
1174,2/10/20,Philippines,3,1,0
1175,2/10/20,Australia,2,0,0
1176,2/10/20,Canada,2,0,0
1177,2/10/20,Russia,2,0,0
1178,2/10/20,Spain,2,0,0
1179,2/10/20,US,2,0,2
1180,2/10/20,US,2,0,0
1181,2/10/20,US,2,0,0
1182,2/10/20,Belgium,1,0,0
1183,2/10/20,Cambodia,1,0,0
1184,2/10/20,Canada,1,0,0
1185,2/10/20,Finland,1,0,0
1186,2/10/20,China,1,0,0
1187,2/10/20,Nepal,1,0,0
1188,2/10/20,Sri Lanka,1,0,1
1189,2/10/20,Sweden,1,0,0
1190,2/10/20,US,1,0,0
1191,2/10/20,US,1,0,0
1192,2/10/20,US,1,0,0
1193,2/10/20,US,1,0,0
1194,2/10/20,US,1,0,1
1195,2/10/20,US,1,0,0
1196,2/11/20,China,33366,1068,2639
1197,2/11/20,China,1177,1,212
1198,2/11/20,China,1117,0,270
1199,2/11/20,China,1105,7,218
1200,2/11/20,China,912,1,247
1201,2/11/20,China,860,4,105
1202,2/11/20,China,804,1,128
1203,2/11/20,China,515,0,93
1204,2/11/20,China,505,3,79
1205,2/11/20,China,487,1,80
1206,2/11/20,China,417,1,85
1207,2/11/20,China,360,8,28
1208,2/11/20,China,342,3,48
1209,2/11/20,China,303,1,52
1210,2/11/20,China,267,0,45
1211,2/11/20,China,239,2,48
1212,2/11/20,China,219,0,32
1213,2/11/20,China,215,1,33
1214,2/11/20,China,153,0,20
1215,2/11/20,China,144,3,20
1216,2/11/20,Others,135,0,0
1217,2/11/20,China,127,1,17
1218,2/11/20,China,124,0,30
1219,2/11/20,China,111,0,19
1220,2/11/20,China,106,2,10
1221,2/11/20,China,86,2,24
1222,2/11/20,China,81,1,18
1223,2/11/20,China,58,0,5
1224,2/11/20,China,55,0,3
1225,2/11/20,China,53,0,22
1226,2/11/20,Hong Kong,49,1,0
1227,2/11/20,Singapore,47,0,9
1228,2/11/20,Thailand,33,0,10
1229,2/11/20,South Korea,28,0,3
1230,2/11/20,Japan,26,0,9
1231,2/11/20,China,18,0,5
1232,2/11/20,Malaysia,18,0,3
1233,2/11/20,Taiwan,18,0,1
1234,2/11/20,Germany,16,0,0
1235,2/11/20,Vietnam,15,0,6
1236,2/11/20,France,11,0,0
1237,2/11/20,Macau,10,0,1
1238,2/11/20,UK,8,0,0
1239,2/11/20,United Arab Emirates,8,0,0
1240,2/11/20,Australia,5,0,0
1241,2/11/20,Australia,4,0,2
1242,2/11/20,Australia,4,0,0
1243,2/11/20,Canada,4,0,0
1244,2/11/20,India,3,0,0
1245,2/11/20,Italy,3,0,0
1246,2/11/20,Philippines,3,1,0
1247,2/11/20,Australia,2,0,0
1248,2/11/20,Canada,2,0,0
1249,2/11/20,Russia,2,0,0
1250,2/11/20,Spain,2,0,0
1251,2/11/20,US,2,0,2
1252,2/11/20,US,2,0,0
1253,2/11/20,US,2,0,0
1254,2/11/20,Belgium,1,0,0
1255,2/11/20,Cambodia,1,0,0
1256,2/11/20,Canada,1,0,0
1257,2/11/20,Finland,1,0,0
1258,2/11/20,China,1,0,0
1259,2/11/20,Nepal,1,0,0
1260,2/11/20,Sri Lanka,1,0,1
1261,2/11/20,Sweden,1,0,0
1262,2/11/20,US,1,0,0
1263,2/11/20,US,1,0,0
1264,2/11/20,US,1,0,0
1265,2/11/20,US,1,0,0
1266,2/11/20,US,1,0,0
1267,2/11/20,US,1,0,1
1268,2/11/20,US,1,0,0
1269,2/12/20,China,33366,1068,2686
1270,2/12/20,China,1219,1,275
1271,2/12/20,China,1135,8,246
1272,2/12/20,China,1131,0,321
1273,2/12/20,China,946,2,304
1274,2/12/20,China,889,4,127
1275,2/12/20,China,844,1,152
1276,2/12/20,China,543,0,125
1277,2/12/20,China,518,3,102
1278,2/12/20,China,497,2,92
1279,2/12/20,China,436,1,92
1280,2/12/20,China,378,8,31
1281,2/12/20,China,352,3,56
1282,2/12/20,China,311,1,57
1283,2/12/20,China,272,0,53
1284,2/12/20,China,251,2,54
1285,2/12/20,China,225,0,43
1286,2/12/20,China,222,1,32
1287,2/12/20,Others,175,0,0
1288,2/12/20,China,157,4,27
1289,2/12/20,China,154,0,26
1290,2/12/20,China,133,1,18
1291,2/12/20,China,126,0,33
1292,2/12/20,China,116,1,20
1293,2/12/20,China,112,2,11
1294,2/12/20,China,87,2,31
1295,2/12/20,China,83,1,22
1296,2/12/20,China,60,0,6
1297,2/12/20,China,59,0,3
1298,2/12/20,China,58,0,24
1299,2/12/20,Hong Kong,50,1,1
1300,2/12/20,Singapore,50,0,15
1301,2/12/20,Thailand,33,0,10
1302,2/12/20,Japan,28,0,9
1303,2/12/20,South Korea,28,0,7
1304,2/12/20,China,18,0,9
1305,2/12/20,Malaysia,18,0,3
1306,2/12/20,Taiwan,18,0,1
1307,2/12/20,Germany,16,0,0
1308,2/12/20,Vietnam,15,0,6
1309,2/12/20,France,11,0,2
1310,2/12/20,Macau,10,0,2
1311,2/12/20,UK,9,0,1
1312,2/12/20,United Arab Emirates,8,0,1
1313,2/12/20,Australia,5,0,0
1314,2/12/20,Australia,4,0,2
1315,2/12/20,Australia,4,0,0
1316,2/12/20,Canada,4,0,0
1317,2/12/20,India,3,0,0
1318,2/12/20,Italy,3,0,0
1319,2/12/20,Philippines,3,1,1
1320,2/12/20,Australia,2,0,0
1321,2/12/20,Canada,2,0,0
1322,2/12/20,Russia,2,0,2
1323,2/12/20,Spain,2,0,0
1324,2/12/20,US,2,0,2
1325,2/12/20,US,2,0,0
1326,2/12/20,US,2,0,0
1327,2/12/20,Belgium,1,0,0
1328,2/12/20,Cambodia,1,0,1
1329,2/12/20,Canada,1,0,1
1330,2/12/20,Finland,1,0,1
1331,2/12/20,China,1,0,1
1332,2/12/20,Nepal,1,0,1
1333,2/12/20,Sri Lanka,1,0,1
1334,2/12/20,Sweden,1,0,0
1335,2/12/20,US,1,0,0
1336,2/12/20,US,1,0,0
1337,2/12/20,US,1,0,0
1338,2/12/20,US,1,0,0
1339,2/12/20,US,1,0,0
1340,2/12/20,US,1,0,1
1341,2/12/20,US,1,0,0
1342,2/13/20,China,48206,1310,3459
1343,2/13/20,China,1241,2,314
1344,2/13/20,China,1169,10,296
1345,2/13/20,China,1145,0,360
1346,2/13/20,China,968,2,339
1347,2/13/20,China,910,5,157
1348,2/13/20,China,872,1,170
1349,2/13/20,China,570,0,139
1350,2/13/20,China,529,4,128
1351,2/13/20,China,509,2,105
1352,2/13/20,China,451,1,104
1353,2/13/20,China,395,9,33
1354,2/13/20,China,366,3,69
1355,2/13/20,China,315,1,62
1356,2/13/20,China,279,0,57
1357,2/13/20,China,265,3,68
1358,2/13/20,China,229,0,46
1359,2/13/20,China,222,2,33
1360,2/13/20,Others,175,0,0
1361,2/13/20,China,157,4,30
1362,2/13/20,China,156,0,27
1363,2/13/20,China,135,1,27
1364,2/13/20,China,126,0,36
1365,2/13/20,China,119,3,21
1366,2/13/20,China,117,1,22
1367,2/13/20,China,90,2,39
1368,2/13/20,China,84,1,24
1369,2/13/20,China,64,0,24
1370,2/13/20,China,63,1,6
1371,2/13/20,China,61,0,6
1372,2/13/20,Singapore,58,0,15
1373,2/13/20,Hong Kong,53,1,1
1374,2/13/20,Thailand,33,0,12
1375,2/13/20,Japan,28,1,9
1376,2/13/20,South Korea,28,0,7
1377,2/13/20,Malaysia,19,0,3
1378,2/13/20,China,18,0,11
1379,2/13/20,Taiwan,18,0,1
1380,2/13/20,Germany,16,0,1
1381,2/13/20,Vietnam,16,0,7
1382,2/13/20,France,11,0,2
1383,2/13/20,Macau,10,0,3
1384,2/13/20,UK,9,0,1
1385,2/13/20,United Arab Emirates,8,0,1
1386,2/13/20,Australia,5,0,0
1387,2/13/20,Australia,4,0,4
1388,2/13/20,Australia,4,0,4
1389,2/13/20,Canada,4,0,0
1390,2/13/20,India,3,0,0
1391,2/13/20,Italy,3,0,0
1392,2/13/20,Philippines,3,1,1
1393,2/13/20,Australia,2,0,0
1394,2/13/20,Canada,2,0,0
1395,2/13/20,Russia,2,0,2
1396,2/13/20,Spain,2,0,0
1397,2/13/20,US,2,0,2
1398,2/13/20,US,2,0,0
1399,2/13/20,US,2,0,0
1400,2/13/20,US,2,0,0
